Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
12,2021,Ryan Tannehill (TEN),357,531,67.2,"3,734",7.0,21,14,47,55,270,7,4,17,282.3,16.6,18.2%
7,2020,Ryan Tannehill (TEN),315,481,65.5,"3,819",7.9,33,7,24,43,266,7,1,16,350.3,21.9,18.2%
21,2019,Ryan Tannehill (TEN),201,286,70.3,"2,742",9.6,22,6,31,43,185,4,3,12,230.2,19.2,18.2%
30,2018,Ryan Tannehill (TEN),176,274,64.2,"1,979",7.2,17,9,35,32,145,0,4,11,142.0,12.9,18.2%
27,2016,Ryan Tannehill (TEN),261,389,67.1,"2,995",7.7,19,12,29,39,164,1,3,13,190.3,14.6,18.2%
17,2015,Ryan Tannehill (TEN),363,586,61.9,"4,208",7.2,24,12,45,32,141,1,3,16,257.2,16.1,18.2%
8,2014,Ryan Tannehill (TEN),392,590,66.4,"4,045",6.9,27,12,46,56,311,1,2,16,278.4,17.4,18.2%
16,2013,Ryan Tannehill (TEN),355,588,60.4,"3,913",6.7,24,17,58,40,238,1,5,16,238.5,14.9,18.2%
24,2012,Ryan Tannehill (TEN),282,484,58.3,"3,294",6.8,12,13,35,49,211,2,4,16,182.7,11.4,18.2%
