Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
69,2021,C.J. Beathard (JAC),2,2,100.0,33,16.5,0,0,0,1,2,0,0,2,1.5,0.8,0.0%
43,2020,C.J. Beathard (JAC),66,104,63.5,787,7.6,6,0,9,6,28,0,3,6,52.3,8.7,0.0%
77,2019,C.J. Beathard (JAC),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
37,2018,C.J. Beathard (JAC),102,169,60.4,"1,252",7.4,8,7,18,19,69,1,3,6,75.0,12.5,0.0%
33,2017,C.J. Beathard (JAC),123,224,54.9,"1,430",6.4,4,6,19,26,136,3,2,7,88.8,12.7,0.0%
