Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
102,2007,LaBrandon Toefield (FA),6,12,2.0,4,0,1,0,0,0,0,0,0,1,7.2,7.2,0.0%
140,2006,LaBrandon Toefield (FA),10,22,2.2,12,0,0,0,0,0,0,0,0,4,2.2,0.6,0.0%
70,2005,LaBrandon Toefield (FA),36,142,3.9,32,0,4,3,0,17,5.7,0,0,7,39.9,5.7,0.0%
73,2004,LaBrandon Toefield (FA),51,169,3.3,16,0,0,28,34,151,5.4,1,1,14,36.0,2.6,0.0%
58,2003,LaBrandon Toefield (FA),53,212,4.0,30,0,2,14,16,105,7.5,1,0,16,51.0,3.2,0.0%
