Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
42,2018,Cody Kessler (FA),85,131,64.9,709,5.4,2,2,22,19,123,0,3,6,38.6,6.4,0.1%
59,2017,Cody Kessler (FA),11,23,47.8,126,5.5,0,1,6,1,-1,0,0,3,2.9,1.0,0.1%
32,2016,Cody Kessler (FA),128,195,65.6,"1,380",7.1,6,2,21,11,18,0,1,9,76.9,8.5,0.1%
