Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
42,2021,Drew Lock (SEA),67,111,60.4,787,7.1,2,2,9,10,53,2,1,6,52.8,8.8,1.0%
23,2020,Drew Lock (SEA),254,443,57.3,"2,933",6.6,16,15,19,44,160,3,3,13,196.4,15.1,1.0%
37,2019,Drew Lock (SEA),100,156,64.1,"1,020",6.5,7,3,5,18,72,0,1,5,71.1,14.2,1.0%
