Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
56,2010,Alge Crumpler (FA),6,10,52,8.7,27,0,2,0,0,0,0,13,17.2,1.3,0.0%
43,2009,Alge Crumpler (FA),27,37,222,8.2,27,0,1,0,0,0,1,14,26.2,1.9,0.0%
35,2008,Alge Crumpler (FA),19,4,211,11.1,28,0,1,0,0,0,0,10,27.1,2.7,0.0%
27,2007,Alge Crumpler (FA),19,5,203,10.7,35,0,1,0,0,0,0,6,26.3,4.4,0.0%
2,2006,Alge Crumpler (FA),56,0,780,13.9,46,0,8,0,0,0,0,16,126.0,7.9,0.0%
5,2005,Alge Crumpler (FA),65,6,877,13.5,48,0,5,0,0,0,0,16,119.7,7.5,0.0%
5,2004,Alge Crumpler (FA),48,74,774,16.1,49,0,6,0,0,0,1,14,111.4,8.0,0.0%
8,2003,Alge Crumpler (FA),44,80,552,12.5,63,0,3,0,0,0,1,16,71.2,4.5,0.0%
9,2002,Alge Crumpler (FA),36,58,455,12.6,33,0,5,0,0,0,0,16,75.5,4.7,0.0%
