Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
121,2021,Ryquell Armstead (FA),15,80,5.3,26,1,0,3,4,16,5.3,0,0,2,9.6,4.8,0.0%
77,2019,Ryquell Armstead (FA),35,108,3.1,16,0,0,14,24,144,10.3,2,0,16,37.2,2.3,0.0%
