Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
45,2006,Kevan Barlow (FA),131,370,2.8,12,0,6,7,0,21,3.0,0,0,12,75.1,6.3,0.0%
33,2005,Kevan Barlow (FA),176,581,3.3,29,0,3,31,0,241,7.8,0,0,12,100.2,8.4,0.0%
27,2004,Kevan Barlow (FA),244,822,3.4,60,0,7,35,45,212,6.1,0,2,15,141.4,9.4,0.0%
17,2003,Kevan Barlow (FA),201,"1,024",5.1,78,0,6,35,44,307,8.8,1,4,16,167.1,10.4,0.0%
36,2002,Kevan Barlow (FA),145,675,4.7,35,0,4,14,21,136,9.7,1,1,14,109.1,7.8,0.0%
