Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
28,2006,Jake Plummer (FA),175,317,55.2,"1,994",6.3,11,13,18,36,112,1,0,12,114.9,9.6,0.0%
7,2005,Jake Plummer (FA),277,456,60.7,"3,366",7.4,18,7,22,46,151,2,0,16,221.7,13.9,0.0%
5,2004,Jake Plummer (FA),303,521,58.2,"4,089",7.8,27,20,15,62,202,1,1,16,255.8,16.0,0.0%
17,2003,Jake Plummer (FA),189,302,62.6,"2,182",7.2,15,7,14,37,205,3,2,11,167.8,15.3,0.0%
19,2002,Jake Plummer (FA),284,530,53.6,"2,972",5.6,18,20,36,46,283,2,6,16,181.3,11.3,0.0%
