Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
79,2010,Todd Collins (FA),10,27,37.0,68,2.5,0,5,2,0,0,0,0,2,-7.3,-3.7,0.0%
58,2009,Todd Collins (FA),12,23,52.2,144,6.3,0,0,2,1,0,0,0,3,5.8,1.9,0.0%
80,2005,Todd Collins (FA),0,0,0,0,0,0,0,0,2,-2,0,0,1,-0.2,-0.2,0.0%
69,2004,Todd Collins (FA),1,5,20.0,42,8.4,0,0,0,1,4,0,0,2,2.1,1.1,0.0%
64,2003,Todd Collins (FA),9,12,75.0,74,6.2,0,0,0,8,-7,0,0,5,2.2,0.4,0.0%
57,2002,Todd Collins (FA),5,6,83.3,73,12.2,1,0,0,1,7,0,0,2,7.6,3.8,0.0%
