Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
188,2020,Robert Foster (FA),2,6,37,18.5,28,1,0,0,0,0,0,4,3.7,0.9,0.0%
155,2019,Robert Foster (FA),3,18,64,21.3,24,3,0,2,29,0,0,13,9.3,0.7,0.0%
69,2018,Robert Foster (FA),27,44,541,20.0,75,20,3,0,0,0,0,13,72.1,5.5,0.0%
