Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
124,2021,Josh Rosen (CLE),2,11,18.2,19,1.7,0,2,0,0,0,0,0,3,-1.2,-0.4,0.0%
49,2019,Josh Rosen (CLE),58,109,53.2,567,5.2,1,5,16,3,13,0,0,6,23.0,3.8,0.0%
34,2018,Josh Rosen (CLE),217,393,55.2,"2,278",5.8,11,14,45,23,138,0,5,14,113.0,8.1,0.0%
