Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
150,2021,Reggie Bonnafon (FA),1,4,4.0,4,0,0,2,2,12,6.0,0,0,1,1.6,1.6,0.0%
107,2020,Reggie Bonnafon (FA),12,69,5.8,22,1,0,2,2,18,9.0,1,0,2,14.7,7.4,0.0%
88,2019,Reggie Bonnafon (FA),16,116,7.3,59,4,1,6,10,57,9.5,0,0,16,23.3,1.5,0.0%
