Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
172,2018,Jawill Davis (FA),4,8,40,10.0,22,1,0,0,0,0,0,7,4.0,0.6,0.0%
