Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
154,2013,Armond Smith (FA),4,5,1.3,5,0,0,0,0,0,0,0,0,5,0.5,0.1,0.0%
171,2012,Armond Smith (FA),3,0,0.0,3,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
160,2011,Armond Smith (FA),3,2,0.7,6,0,0,0,1,0,0,0,0,3,0.2,0.1,0.0%
