Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
41,2006,Aaron Brooks (FA),110,192,57.3,"1,105",5.8,3,8,26,22,124,0,0,8,52.6,6.6,0.0%
16,2005,Aaron Brooks (FA),240,431,55.7,"2,882",6.7,13,17,33,45,281,2,0,13,173.4,13.3,0.0%
8,2004,Aaron Brooks (FA),309,542,57.0,"3,810",7.0,21,16,41,58,173,4,2,16,243.9,15.2,0.0%
6,2003,Aaron Brooks (FA),306,518,59.1,"3,546",6.8,24,8,34,54,175,2,11,16,229.3,14.3,0.0%
5,2002,Aaron Brooks (FA),283,528,53.6,"3,572",6.8,27,15,36,62,253,2,5,16,256.3,16.0,0.0%
