Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
152,2002,Atnaf Harris (FA),1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%
