Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
100,2007,Cedrick Wilson (FA),7,0,93,13.3,18,0,0,2,37,0,0,5,13.0,2.6,0.0%
69,2006,Cedrick Wilson (FA),37,0,504,13.6,38,0,1,2,14,0,0,14,58.6,4.2,0.0%
81,2005,Cedrick Wilson (FA),26,9,451,17.3,46,0,0,1,0,0,0,15,45.1,3.0,0.0%
46,2004,Cedrick Wilson (FA),47,85,641,13.6,39,0,3,1,6,0,0,15,82.7,5.5,0.0%
81,2003,Cedrick Wilson (FA),35,63,396,11.3,29,0,2,1,-4,0,0,16,51.4,3.2,0.0%
110,2002,Cedrick Wilson (FA),15,22,166,11.1,22,0,1,0,0,0,0,13,22.6,1.7,0.0%
