Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
50,2004,Jonathan Quinn (FA),51,98,52.0,413,4.2,1,3,15,3,35,0,0,5,18.0,3.6,0.0%
72,2002,Jonathan Quinn (FA),0,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%
