Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
39,2012,John Skelton (FA),109,201,54.2,"1,132",5.6,2,9,15,4,5,0,2,7,31.8,4.5,0.0%
28,2011,John Skelton (FA),151,275,54.9,"1,913",7.0,11,14,23,28,128,0,1,8,103.4,12.9,0.0%
44,2010,John Skelton (FA),60,126,47.6,662,5.3,2,2,9,10,49,0,1,5,33.3,6.7,0.0%
