Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
26,2021,Zane Gonzalez (CAR),20,22,90.9,57,0,6,1,10,3,22,23,12,98.0,8.2,0.2%
27,2020,Zane Gonzalez (CAR),16,22,72.7,56,0,4,2,8,2,38,39,12,98.0,8.2,0.2%
5,2019,Zane Gonzalez (CAR),31,35,88.6,54,0,12,12,5,2,34,35,16,136.0,8.5,0.2%
33,2018,Zane Gonzalez (CAR),9,14,64.3,55,0,1,4,2,2,8,11,7,41.0,5.9,0.2%
29,2017,Zane Gonzalez (CAR),15,20,75.0,54,0,5,4,4,2,25,26,16,78.0,4.9,0.2%
