Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
23,2014,Kyle Orton (FA),287,447,64.2,"3,018",6.8,18,10,33,15,14,1,3,12,176.1,14.7,0.0%
46,2013,Kyle Orton (FA),33,51,64.7,398,7.8,2,2,0,1,8,0,0,3,20.7,6.9,0.0%
49,2012,Kyle Orton (FA),9,10,90.0,89,8.9,1,0,0,0,0,0,0,1,9.6,9.6,0.0%
32,2011,Kyle Orton (FA),150,252,59.5,"1,758",7.0,9,9,10,11,13,0,2,9,85.7,9.5,0.0%
16,2010,Kyle Orton (FA),293,498,58.8,"3,653",7.3,20,9,34,22,98,0,4,13,209.9,16.1,0.0%
15,2009,Kyle Orton (FA),336,541,62.1,"3,802",7.0,21,12,29,24,71,0,2,16,215.1,13.4,0.0%
15,2008,Kyle Orton (FA),272,465,58.5,"2,972",6.4,18,12,27,24,49,3,1,15,187.9,12.5,0.0%
45,2007,Kyle Orton (FA),43,80,53.8,478,6.0,3,2,2,5,-1,0,0,3,27.1,9.0,0.0%
33,2005,Kyle Orton (FA),190,368,51.6,"1,869",5.1,9,13,30,24,44,0,0,15,89.3,6.0,0.0%
