Rank,year,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
45,2009,JaMarcus Russell (FA),120,246,48.8,"1,287",5.2,3,11,33,18,44,0,6,12,34.0,2.8,0.0%
29,2008,JaMarcus Russell (FA),144,269,53.5,"1,755",6.5,9,7,21,10,112,0,0,11,103.3,9.4,0.0%
