Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
71,2014,Dante Rosario (FA),16,22,116,7.3,22,1,0,0,0,0,1,16,11.6,0.7,0.0%
103,2013,Dante Rosario (FA),1,4,13,13.0,13,0,0,0,0,0,0,15,1.3,0.1,0.0%
49,2012,Dante Rosario (FA),10,18,95,9.5,18,0,3,0,0,0,1,13,25.5,2.0,0.0%
61,2011,Dante Rosario (FA),7,11,117,16.7,32,0,0,0,0,0,0,16,11.7,0.7,0.0%
45,2010,Dante Rosario (FA),32,58,264,8.3,26,0,0,1,-2,0,0,16,26.2,1.6,0.0%
29,2009,Dante Rosario (FA),26,48,313,12.0,26,0,2,0,0,0,0,14,43.3,3.1,0.0%
36,2008,Dante Rosario (FA),18,8,209,11.6,24,0,1,0,0,0,0,16,26.9,1.7,0.0%
35,2007,Dante Rosario (FA),6,3,108,18.0,54,0,2,0,0,0,0,16,22.8,1.4,0.0%
