Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
136,2004,Bobby Shaw (FA),5,13,59,11.8,20,0,0,1,1,0,0,5,6.0,1.2,0.0%
38,2003,Bobby Shaw (FA),56,86,732,13.1,54,0,4,0,0,0,1,15,95.2,6.3,0.0%
73,2002,Bobby Shaw (FA),44,74,525,11.9,48,0,1,0,0,0,0,16,58.5,3.7,0.0%
