Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
173,2021,Ja'Marcus Bradley (FA),4,4,64,16.0,37,2,0,0,0,0,0,4,6.4,1.6,0.0%
178,2020,Ja'Marcus Bradley (FA),5,11,60,12.0,22,1,0,0,0,0,0,3,6.0,2.0,0.0%
