Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
35,2021,K.J. Osborn (MIN),50,82,655,13.1,64,18,7,1,10,0,0,17,108.5,6.4,8.5%
224,2020,K.J. Osborn (MIN),0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,8.5%
