Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
219,2015,Frankie Hammond (FA),0,0,0,0,0,0,0,0,0,0,1,9,-2.0,-0.2,0.0%
162,2014,Frankie Hammond (FA),4,11,45,11.3,22,1,0,0,0,0,0,16,4.5,0.3,0.0%
