Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
100,2016,Quinton Patton (FA),37,63,408,11.0,45,4,0,0,0,0,0,14,40.8,2.9,0.2%
89,2015,Quinton Patton (FA),30,57,394,13.1,41,7,1,1,5,0,0,16,45.9,2.9,0.2%
164,2014,Quinton Patton (FA),3,8,44,14.7,35,1,0,1,20,0,1,4,4.4,1.1,0.2%
160,2013,Quinton Patton (FA),3,5,34,11.3,29,1,0,1,26,0,0,6,6.0,1.0,0.2%
