Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
170,2021,KJ Hamler (DEN),5,10,74,14.8,28,2,0,0,0,0,0,3,7.4,2.5,4.8%
83,2020,KJ Hamler (DEN),30,56,381,12.7,49,9,3,9,40,0,0,13,60.1,4.6,4.8%
