Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
152,2021,Denzel Mims (NYJ),8,23,133,16.6,40,5,0,0,0,0,0,10,13.3,1.3,0.2%
108,2020,Denzel Mims (NYJ),23,44,357,15.5,30,7,0,0,0,0,0,9,37.7,4.2,0.2%
