Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
167,2021,Anthony Miller (PIT),6,12,25,4.2,10,0,1,0,0,0,0,3,8.5,2.8,0.0%
84,2020,Anthony Miller (PIT),49,76,485,9.9,34,5,2,2,12,0,1,16,59.7,3.7,0.0%
63,2019,Anthony Miller (PIT),52,85,656,12.6,35,16,2,1,-1,0,1,16,75.5,4.7,0.0%
52,2018,Anthony Miller (PIT),33,54,423,12.8,55,11,7,6,26,0,0,15,87.2,5.8,0.0%
