Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
70,2021,DeVante Parker (NE),40,73,515,12.9,42,11,2,0,0,0,0,10,63.5,6.4,42.9%
46,2020,DeVante Parker (NE),63,103,793,12.6,31,11,4,0,0,0,0,14,103.3,7.4,42.9%
6,2019,DeVante Parker (NE),72,128,"1,202",16.7,51,39,9,0,0,0,0,16,174.2,10.9,42.9%
105,2018,DeVante Parker (NE),24,47,309,12.9,46,7,1,0,0,0,0,11,36.9,3.4,42.9%
57,2017,DeVante Parker (NE),57,96,670,11.8,36,9,1,0,0,0,0,13,73.0,5.6,42.9%
51,2016,DeVante Parker (NE),56,87,744,13.3,56,9,4,0,0,0,0,15,98.4,6.6,42.9%
69,2015,DeVante Parker (NE),26,50,494,19.0,49,9,3,0,0,0,0,14,67.4,4.8,42.9%
