Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
153,2003,Kevin Dyson (FA),2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,0.0%
63,2002,Kevin Dyson (FA),41,69,460,11.2,40,0,4,2,-4,0,1,11,67.6,6.1,0.0%
