Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
156,2015,Marlon Brown (FA),14,30,112,8.0,22,2,0,0,0,0,0,10,11.2,1.1,0.0%
113,2014,Marlon Brown (FA),24,31,255,10.6,22,1,0,0,0,0,0,14,25.5,1.8,0.0%
45,2013,Marlon Brown (FA),49,83,524,10.7,59,6,7,1,-2,0,0,14,96.2,6.9,0.0%
