Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
137,2007,Tab Perry (FA),1,0,7,7.0,7,0,0,1,9,0,0,2,1.6,0.8,0.0%
123,2006,Tab Perry (FA),5,0,81,16.2,30,0,0,2,4,0,0,2,8.5,4.3,0.0%
123,2005,Tab Perry (FA),4,0,21,5.3,13,0,1,3,9,1,0,16,15.0,0.9,0.0%
