Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
72,2021,Freddie Swain (MIA),25,40,343,13.7,68,13,4,5,32,0,0,17,61.5,3.6,0.0%
123,2020,Freddie Swain (MIA),13,21,159,12.2,23,3,2,0,0,0,0,16,27.9,1.7,0.0%
