Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
78,2003,James McKnight (FA),23,43,285,12.4,80,0,2,2,75,1,0,15,54.0,3.6,0.0%
64,2002,James McKnight (FA),29,46,528,18.2,77,0,2,7,58,0,2,14,66.6,4.8,0.0%
