Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
241,2021,John Hightower (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
137,2020,John Hightower (FA),10,29,167,16.7,59,8,0,1,1,0,0,13,18.8,1.4,0.0%
