Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
237,2019,Kelvin Benjamin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%
94,2018,Kelvin Benjamin (FA),25,67,380,15.2,40,11,1,0,0,0,0,15,44.0,2.9,0.1%
46,2017,Kelvin Benjamin (FA),48,78,692,14.4,43,10,3,0,0,0,0,14,87.2,6.2,0.1%
20,2016,Kelvin Benjamin (FA),63,118,941,14.9,50,10,7,0,0,0,1,16,134.1,8.4,0.1%
17,2014,Kelvin Benjamin (FA),73,145,"1,008",13.8,51,14,9,0,0,0,1,16,152.8,9.6,0.1%
