Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
22,2021,Darnell Mooney (CHI),81,140,"1,055",13.0,64,26,4,6,32,1,0,17,138.7,8.2,93.4%
55,2020,Darnell Mooney (CHI),61,98,631,10.3,53,13,4,4,20,0,0,16,91.1,5.7,93.4%
