Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
145,2005,Donovan Morgan (FA),4,6,42,10.5,14,0,0,0,0,0,0,3,4.2,1.4,0.0%
