Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
248,2021,Antonio Gandy-Golden (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
195,2020,Antonio Gandy-Golden (FA),1,7,3,3.0,3,0,0,1,22,0,0,6,2.5,0.4,0.0%
