Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
261,2021,Kyle Philips (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%
