Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
45,2021,Chris Naggar (FA),1,1,100.0,37,0,0,1,0,0,1,2,1,4.0,4.0,0.8%
