Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
32,2005,Jose Cortez (FA),12,17,70.6,45,0,0,0,0,0,18,19,9,18.0,2.0,0.0%
47,2004,Jose Cortez (FA),0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
44,2003,Jose Cortez (FA),0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
19,2002,Jose Cortez (FA),23,32,71.9,45,0,0,0,0,0,34,34,14,34.0,2.4,0.0%
