Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
9,2021,Jake Elliott (PHI),30,33,90.9,58,0,7,10,10,3,44,44,17,150.0,8.8,24.7%
29,2020,Jake Elliott (PHI),14,19,73.7,54,0,1,6,5,2,24,26,16,75.0,4.7,24.7%
20,2019,Jake Elliott (PHI),22,26,84.6,53,0,7,8,5,2,35,37,16,109.0,6.8,24.7%
16,2018,Jake Elliott (PHI),26,31,83.9,56,0,7,10,7,2,33,35,16,122.0,7.6,24.7%
12,2017,Jake Elliott (PHI),26,31,83.9,61,0,5,4,12,5,39,42,15,139.0,9.3,24.7%
