Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
15,2004,Gary Anderson (FA),17,22,77.3,45,0,0,0,0,0,37,37,15,37.0,2.5,0.0%
7,2003,Gary Anderson (FA),27,31,87.1,43,0,0,0,0,0,42,42,15,42.0,2.8,0.0%
12,2002,Gary Anderson (FA),18,23,78.3,53,0,0,0,0,0,36,36,14,36.0,2.6,0.0%
