Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
40,2004,Wade Richey (FA),0,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
38,2003,Wade Richey (FA),1,2,50.0,56,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
45,2002,Wade Richey (FA),0,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
