Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
42,2002,Richie Cunningham (FA),1,1,100.0,23,0,0,0,0,0,2,2,1,2.0,2.0,0.0%
