Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
40,2021,Ryan Santoso (FA),4,5,80.0,35,0,3,1,0,0,6,8,4,18.0,4.5,0.1%
43,2019,Ryan Santoso (FA),0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.1%
