Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
35,2012,Nate Kaeding (FA),8,10,80.0,45,1,3,0,4,0,9,9,5,37.0,7.4,0.0%
37,2011,Nate Kaeding (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
6,2010,Nate Kaeding (FA),23,28,82.1,50,0,5,6,7,1,40,40,13,106.0,8.2,0.0%
3,2009,Nate Kaeding (FA),32,35,91.4,55,0,0,0,0,0,50,50,16,50.0,3.1,0.0%
12,2008,Nate Kaeding (FA),27,32,84.4,57,0,0,0,0,0,32,32,16,32.0,2.0,0.0%
6,2007,Nate Kaeding (FA),24,27,88.9,51,0,0,0,0,0,24,24,16,24.0,1.5,0.0%
1,2006,Nate Kaeding (FA),26,29,89.7,54,0,0,0,0,0,58,58,16,58.0,3.6,0.0%
3,2005,Nate Kaeding (FA),21,24,87.5,49,0,0,0,0,0,49,49,16,49.0,3.1,0.0%
3,2004,Nate Kaeding (FA),20,25,80.0,53,0,0,0,0,0,54,54,16,54.0,3.4,0.0%
