Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
29,2021,Ka'imi Fairbairn (HOU),15,19,78.9,61,0,4,5,2,4,13,16,13,68.0,5.2,0.3%
15,2020,Ka'imi Fairbairn (HOU),27,31,87.1,54,0,8,9,6,4,37,40,16,132.0,8.3,0.3%
19,2019,Ka'imi Fairbairn (HOU),20,25,80.0,54,0,5,8,4,3,40,45,16,110.0,6.9,0.3%
1,2018,Ka'imi Fairbairn (HOU),37,42,88.1,54,1,9,11,12,4,39,41,16,170.0,10.6,0.3%
20,2017,Ka'imi Fairbairn (HOU),20,25,80.0,55,0,3,8,6,3,32,35,16,104.0,6.5,0.3%
