Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
49,2019,Caleb Sturgis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
34,2018,Caleb Sturgis (FA),9,13,69.2,49,0,4,2,3,0,9,15,6,39.0,6.5,0.0%
40,2017,Caleb Sturgis (FA),3,3,100.0,50,0,0,1,1,1,1,2,1,13.0,13.0,0.0%
4,2016,Caleb Sturgis (FA),35,41,85.4,55,0,12,12,7,4,30,31,16,150.0,9.4,0.0%
26,2015,Caleb Sturgis (FA),18,22,81.8,53,0,4,8,4,2,35,37,13,97.0,7.5,0.0%
12,2014,Caleb Sturgis (FA),29,37,78.4,53,1,12,7,6,3,41,41,16,140.0,8.8,0.0%
19,2013,Caleb Sturgis (FA),26,34,76.5,54,1,4,10,8,3,33,33,16,125.0,7.8,0.0%
