Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
50,2019,Giorgio Tavecchio (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%
37,2018,Giorgio Tavecchio (FA),5,5,100.0,56,0,1,0,2,2,8,8,3,29.0,9.7,1.0%
23,2017,Giorgio Tavecchio (FA),16,21,76.2,53,0,5,5,3,3,33,34,16,90.0,5.6,1.0%
