Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
41,2021,Elliott Fry (FA),4,5,80.0,44,0,0,3,1,0,4,5,3,17.0,5.7,0.0%
43,2020,Elliott Fry (FA),1,1,100.0,23,0,1,0,0,0,1,2,1,4.0,4.0,0.0%
