Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
39,2010,John Carney (FA),5,6,83.3,32,0,0,0,0,0,3,3,2,3.0,1.5,0.0%
2,2009,John Carney (FA),13,17,76.5,46,0,0,0,0,0,50,51,11,50.0,4.5,0.0%
15,2008,John Carney (FA),26,29,89.7,51,0,0,0,0,0,30,30,12,30.0,2.5,0.0%
20,2007,John Carney (FA),9,11,81.8,41,0,0,0,0,0,16,16,7,16.0,2.3,0.0%
4,2006,John Carney (FA),23,25,92.0,51,0,0,0,0,0,46,46,16,46.0,2.9,0.0%
27,2005,John Carney (FA),25,32,78.1,49,0,0,0,0,0,22,22,16,22.0,1.4,0.0%
14,2004,John Carney (FA),22,27,81.5,53,0,0,0,0,0,38,38,16,38.0,2.4,0.0%
12,2003,John Carney (FA),22,30,73.3,50,0,0,0,0,0,36,37,16,36.3,2.3,0.0%
11,2002,John Carney (FA),31,35,88.6,48,0,0,0,0,0,37,37,16,37.0,2.3,0.0%
